Period,us_cpi,Afghanistan_gdp,Albania_gdp,Benin_gdp,Burkina Faso_gdp,Bangladesh_gdp,Cameroon_gdp,Dominican Republic_gdp,Algeria_gdp,Eritrea_gdp,Ethiopia_gdp,Georgia_gdp,Ghana_gdp,Guinea_gdp,Guinea-Bissau_gdp,India_gdp,Iraq_gdp,Jordan_gdp,Lebanon_gdp,Liberia_gdp,Libya_gdp,Sri Lanka_gdp,Morocco_gdp,Mali_gdp,Niger_gdp,Nigeria_gdp,Nepal_gdp,Pakistan_gdp,Sudan_gdp,Senegal_gdp,Sierra Leone_gdp,Somalia_gdp,Chad_gdp,Togo_gdp,Tunisia_gdp,Afghanistan_fert,Albania_fert,Benin_fert,Burkina Faso_fert,Bangladesh_fert,Cameroon_fert,Dominican Republic_fert,Algeria_fert,Eritrea_fert,Ethiopia_fert,Georgia_fert,Ghana_fert,Guinea_fert,Guinea-Bissau_fert,India_fert,Iraq_fert,Jordan_fert,Lebanon_fert,Liberia_fert,Libya_fert,Sri Lanka_fert,Morocco_fert,Mali_fert,Niger_fert,Nigeria_fert,Nepal_fert,Pakistan_fert,Sudan_fert,Senegal_fert,Sierra Leone_fert,Somalia_fert,Chad_fert,Togo_fert,Tunisia_fert,Albania_value,Algeria_value,Bangladesh_value,Benin_value,Burkina Faso_value,Cameroon_value,Dominican Republic_value,Georgia_value,Guinea_value,Guinea-Bissau_value,India_value,Jordan_value,Lebanon_value,Morocco_value,Nepal_value,Nigeria_value,Sierra Leone_value,Sri Lanka_value,Tunisia_value,Türkiye_value,Afghanistan_employ,Albania_employ,Algeria_employ,Bangladesh_employ,Benin_employ,Burkina Faso_employ,Cameroon_employ,Chad_employ,Dominican Republic_employ,Eritrea_employ,Ethiopia_employ,Georgia_employ,Ghana_employ,Guinea_employ,Guinea-Bissau_employ,India_employ,Iraq_employ,Jordan_employ,Lebanon_employ,Liberia_employ,Libya_employ,Mali_employ,Morocco_employ,Nepal_employ,Niger_employ,Nigeria_employ,Pakistan_employ,Senegal_employ,Sierra Leone_employ,Somalia_employ,Sri Lanka_employ,Sudan_employ,Togo_employ,Tunisia_employ,Afghanistan_cpi,Albania_cpi,Benin_cpi,Burkina Faso_cpi,Bangladesh_cpi,Cameroon_cpi,Dominican Republic_cpi,Algeria_cpi,Ethiopia_cpi,Georgia_cpi,Ghana_cpi,Guinea_cpi,Guinea-Bissau_cpi,India_cpi,Iraq_cpi,Jordan_cpi,Lebanon_cpi,Liberia_cpi,Libya_cpi,Sri Lanka_cpi,Morocco_cpi,Mali_cpi,Niger_cpi,Nigeria_cpi,Nepal_cpi,Pakistan_cpi,Sudan_cpi,Senegal_cpi,Sierra Leone_cpi,Chad_cpi,Togo_cpi,Tunisia_cpi,commodity,Stock_Close
2016-04,239.261,522.9244766172131,4225.243614991804,1021.5832316147541,675.0177051554645,1689.5123749234972,1455.2382341885245,7255.59702689071,4457.228690956284,1471.1440616753425,708.4874895346994,4211.862796693989,1937.9962979590164,742.2309146713114,705.3885008076503,1767.8264525355191,4440.056469136612,4006.3338630245903,8218.10249057377,710.7980329540983,8132.476963038252,4212.241410095628,3179.5605890054644,741.9642863008197,507.4547993579235,2022.1597445655739,916.298760113388,1448.1982006693988,1016.6295098177596,1288.9075247103826,826.1639320540984,473.3630355819672,661.126438090164,777.6001387642077,3790.923305035519,5.228931693989071,1.5360819672131147,5.294546448087432,5.28372131147541,2.083573770491803,4.807060109289617,2.4020218579234975,3.0507513661202186,4.151071038251366,4.449357923497268,2.184573770491803,3.861770491803279,4.891937158469945,4.487986338797814,2.2548497267759564,3.8577322404371586,3.064568306010929,2.180513661202186,4.444838797814207,2.6613142076502734,2.0642704918032786,2.451,6.302092896174863,7.126827868852459,5.568833333333333,2.1898224043715846,3.8100928961748632,4.812092896174863,4.667833333333333,4.446855191256831,6.8492021857923495,6.601617486338798,4.5458278688524585,2.233773224043716,2794.4369927131775,44832.524856080505,72685.03300254355,176.53265482779113,930.5644871660379,1965.433878272014,25385.995985291946,1721.1635773653625,7339.889593031674,27.35342396774912,26882.947560238183,1183.2795299528088,2767.937425318664,2374.7234304864423,640.9318164887763,81129.04119993842,6204.829786103805,6830.301885510831,361.96824395410727,179021.3610774181,42.359866120218584,48.890456284153004,37.40233606557377,54.179838797814206,63.958991803278685,62.462352459016394,69.46012568306011,60.26428961748634,58.11036612021858,73.69762841530054,78.77475956284154,57.042109289617486,65.85450546448088,52.072445355191256,54.32149726775956,48.22540983606557,37.972543715846996,32.97606557377049,42.95074316939891,74.55209836065573,38.42520765027322,68.71281693989071,41.940292349726775,35.57032786885246,73.13178415300547,56.568,50.30134153005464,46.949639344262295,52.851617486338796,27.930666666666664,51.53927049180328,40.37945081967213,56.31125136612022,39.81707103825136,4.531098018226777,1.452267470797814,0.0,0.7001073897595629,5.560404260142077,0.8160644480191257,2.028238666603825,6.1971519634836065,7.637333729590163,3.104696265704918,16.190900017213114,8.357087490202186,1.5498622512650273,4.5454187729508195,0.46391460104918036,0.24154650270765032,0.48584467774043705,9.725696544576502,25.841378932868853,4.890084308576503,1.4163522403934428,0.0,1.937949444806011,15.897075686092895,7.506585133161202,3.844745286830601,21.380649667622947,0.9568450704726776,12.709901950546447,0.0,0.7217113427486339,4.046967300234972,100.4250964,1850.54
2016-05,240.236,523.2021450844262,4258.602370483607,1025.2258697295083,678.7348503275956,1702.7745395136612,1459.6947378770492,7282.225663448087,4467.858383579235,1483.3891696890412,712.5396669527322,4234.432535054645,1946.1752754180327,752.1983008926229,713.8686483486339,1787.7113504043716,4474.88136093989,4012.8010365491805,8260.65976614754,709.5403307081967,8332.479370743169,4232.839329357924,3192.320518677596,745.6267087516394,509.02018088251367,2006.2521656311476,929.1698498101092,1455.9476255054644,1011.1614552521859,1296.3145420874316,822.0537068081967,477.4623356639344,658.8345046803279,779.2545404117487,3772.1715779043716,5.218030054644808,1.5311639344262296,5.29175956284153,5.27044262295082,2.0791475409836067,4.803453551912568,2.4007103825136613,3.050669398907104,4.146808743169399,4.4428825136612025,2.1801475409836066,3.8455409836065573,4.880707650273224,4.4738060109289615,2.2488661202185796,3.84379781420765,3.0604699453551913,2.1796939890710383,4.439510928961749,2.65746174863388,2.0630409836065575,2.451,6.29651912568306,7.122155737704918,5.563833333333333,2.185478142076503,3.80451912568306,4.80651912568306,4.662833333333333,4.440543715846995,6.837071038251366,6.594568306010929,4.541155737704917,2.232379781420765,2780.362733950263,42999.25954824955,72967.8591437721,167.37911647040121,930.1577291911808,1995.8406256910037,28967.800059623733,1596.7403425634034,7384.722041018424,27.349707504534756,27077.91866570281,1189.0882332594933,2768.939288522853,2567.750153062613,620.4378251762905,80611.53944427727,6217.491367536842,6801.038918120155,358.926467712303,178769.94501421895,42.32289890710383,49.02807923497268,37.33717213114754,54.354510928961744,63.85448360655737,62.45620491803279,69.45258469945355,60.216912568306014,58.178398907103826,73.68992349726776,78.75918579234973,57.0355519125683,65.95917759562842,52.03072404371584,54.321661202185794,48.200819672131146,37.804920765027326,32.972131147540985,42.966153005464484,74.54619672131147,38.44274863387978,68.64880054644809,41.847751366120214,35.580655737704916,73.1297349726776,56.538,50.23584972677595,46.64127868852459,52.814568306010926,27.920666666666666,51.56804098360656,40.36740163934426,56.2661693989071,39.8128087431694,4.5796274896202185,1.5105649829289618,0.0,0.7855137441857925,5.575858721617486,0.7969020518715847,2.164746115374317,6.131038939467214,7.970037144180328,3.424400373409836,15.77428418442623,8.417880798071039,1.565271600363388,4.412628365901639,0.4333848880983607,0.5778026452486339,0.9042636783142075,10.01958045498634,25.837259610737707,5.197071948986339,1.3441679867868852,0.0,2.031595671445355,15.963096470519124,7.083368148489071,3.8709956569945354,22.5774834602459,0.9962604971120218,13.311168217759562,0.0,0.5358639378306012,4.184627056136613,101.28826790549451,1851.43
2016-06,241.038,523.4890691672131,4293.0730844918035,1028.9899291147542,682.5759003387979,1716.4787762568305,1464.2997916885245,7309.741921224044,4478.842399289618,1496.0424479698631,716.7269169513661,4257.754598027323,1954.6268854590164,762.4979333213115,722.631467474317,1808.259078202186,4510.867082469946,4019.48378252459,8304.635617573771,708.2407050540984,8539.148525371585,4254.123845928962,3205.5057793387978,749.4112119508197,510.6377417912568,1989.8143340655738,942.4699758300546,1463.9553645027322,1005.5111322010929,1303.9684600437158,817.8064740540983,481.6982790819672,656.466173490164,780.9640887808744,3752.7947932021857,5.206765027322404,1.5260819672131147,5.288879781420765,5.25672131147541,2.0745737704918032,4.799726775956284,2.3993551912568307,3.050584699453552,4.142404371584699,4.436191256830601,2.1755737704918032,3.8287704918032786,4.869103825136612,4.45915300546448,2.24268306010929,3.8293989071038252,3.0562349726775957,2.178846994535519,4.434005464480874,2.65348087431694,2.0617704918032786,2.451,6.29075956284153,7.117327868852459,5.558666666666666,2.180989071038251,3.79875956284153,4.80075956284153,4.657666666666667,4.434021857923497,6.824535519125683,6.587284153005465,4.536327868852458,2.2309398907103826,2765.819333228585,41104.88539682425,73260.11282304159,157.920460167765,929.7374126171618,2027.260931357293,32668.997603099913,1468.1696666013786,7431.0489039380645,27.345867159213245,27279.388808016265,1195.0905600097342,2769.9745471671818,2767.2110997246564,599.2607008200553,80076.78763009406,6230.575001684312,6770.8005184831245,355.78329892910523,178510.1484155798,42.284699453551916,49.17028961748634,37.26983606557377,54.535005464480875,63.74649180327869,62.44985245901639,69.44479234972678,60.16795628415301,58.248699453551914,73.68196174863388,78.74309289617487,57.02877595628415,66.0673387978142,51.98761202185792,54.3218306010929,48.17540983606557,37.63171038251366,32.96806557377049,42.98207650273224,74.54009836065573,38.46087431693989,68.58265027322405,41.75212568306011,35.59132786885246,73.1276174863388,56.507,50.168174863387975,46.32263934426229,52.77628415300546,27.91033333333333,51.597770491803274,40.354950819672126,56.219584699453556,39.8084043715847,4.629774610060109,1.5708057454644808,0.0,0.8737669770928962,5.591828331808743,0.7771009091857923,2.3058038124371585,6.062722147983607,8.313830672590164,3.7547612847049177,15.343781157213115,8.48070054953552,1.581194594431694,4.27541161195082,0.40183751804918033,0.9252673258743168,1.3366299789071037,10.32326049574317,25.833002977868855,5.514292510743169,1.2695775913934426,0.0,2.1283634389726775,16.03131794775956,6.646043930994535,3.898121039497268,23.81421171262295,1.0369897713060108,13.932476693879781,0.0,0.34382161941530054,4.326875470568306,102.1802117945055,1832.92
2016-07,240.647,523.7667376344262,4326.431839983607,1032.6325672295081,686.293045510929,1729.7409408469946,1468.7562953770491,7336.370557781421,4489.472091912568,1508.2875559835616,720.7790943693989,4280.324336387978,1962.8058629180327,772.465319542623,731.1116150153006,1828.1439760710382,4545.691974273224,4025.95095604918,8347.192893147541,706.9830028081967,8739.150933076504,4274.721765191257,3218.2657090109287,753.0736344016393,512.2031233158469,1973.9067551311475,955.3410655267759,1471.7047893387978,1000.0430776355191,1311.375477420765,813.6962488081967,485.7975791639344,654.1742400803279,782.6184904284154,3734.043066071038,5.195863387978141,1.5211639344262295,5.286092896174863,5.24344262295082,2.0701475409836068,4.796120218579235,2.3980437158469945,3.050502732240437,4.138142076502732,4.429715846994536,2.1711475409836067,3.8125409836065574,4.857874316939891,4.444972677595628,2.2366994535519127,3.8154644808743168,3.052136612021858,2.1780273224043714,4.4286775956284155,2.6496284153005463,2.0605409836065576,2.451,6.2851857923497265,7.112655737704918,5.5536666666666665,2.1766448087431693,3.7931857923497265,4.795185792349726,4.652666666666667,4.427710382513661,6.8124043715847,6.580234972677595,4.531655737704918,2.2295464480874316,2751.7450744656708,39271.6200889933,73542.93896427013,148.76692181037507,929.3306546423048,2057.6676787762826,36250.8016774317,1343.7464317994195,7475.881351924814,27.34215069599888,27474.359913480897,1200.899263316419,2770.976410371371,2960.2378223008272,578.7667095075694,79559.2858744329,6243.236583117347,6741.53755109245,352.7415226873009,178258.73235238067,42.24773224043716,49.30791256830601,37.20467213114754,54.70967759562841,63.641983606557375,62.443704918032786,69.43725136612022,60.12057923497268,58.31673224043716,73.6742568306011,78.72751912568306,57.02221857923497,66.17201092896175,51.945890710382514,54.321994535519124,48.15081967213115,37.46408743169399,32.96413114754098,42.99748633879781,74.53419672131147,38.478415300546445,68.51863387978142,41.659584699453546,35.60165573770492,73.12556830601093,56.477,50.10268306010929,46.01427868852459,52.73923497267759,27.900333333333332,51.62654098360655,40.34290163934426,56.17450273224044,39.80414207650273,4.678304081453552,1.6291032575956284,0.0,0.9591733315191258,5.607282793284153,0.7579385130382513,2.4423112612076503,5.996609123967214,8.646534087180328,4.074465392409836,14.92716532442623,8.541493857404372,1.5966039435300547,4.14262120490164,0.37130780509836064,1.2615234684153007,1.7550489794808741,10.617144406153006,25.828883655737705,5.8212801511530055,1.1973933377868853,0.0,2.222009665612022,16.09733873218579,6.222826946322405,3.924371409661202,25.0110455052459,1.076405197945355,14.533742961092896,0.0,0.15797421449726778,4.464535226469946,103.0433833,1909.15
2016-08,240.853,524.0536617172131,4360.902553991804,1036.396626614754,690.1340955221311,1743.445177590164,1473.3613491885246,7363.886815557377,4500.456107622951,1520.9408342643837,724.9663443680328,4303.646399360656,1971.2574729590165,782.7649519713115,739.8744341409837,1848.6917038688525,4581.677695803279,4032.63370202459,8391.16874457377,705.6833771540984,8945.820087704918,4296.006281762295,3231.450969672131,756.8581376008196,513.8206842245902,1957.4689235655737,968.6411915467213,1479.7125283360656,994.3927545844263,1319.0293953770492,809.4490160540984,490.0335225819672,651.805908890164,784.328038797541,3714.6662813688527,5.1845983606557375,1.5160819672131147,5.283213114754099,5.2297213114754095,2.0655737704918034,4.79239344262295,2.396688524590164,3.0504180327868853,4.133737704918032,4.4230245901639345,2.1665737704918033,3.7957704918032786,4.846270491803279,4.430319672131147,2.230516393442623,3.801065573770492,3.0479016393442624,2.1771803278688524,4.423172131147541,2.6456475409836067,2.0592704918032787,2.451,6.279426229508197,7.107827868852459,5.5485,2.172155737704918,3.787426229508197,4.789426229508197,4.6475,4.421188524590164,6.799868852459016,6.572950819672132,4.526827868852459,2.2281065573770493,2737.2016737439926,37377.24593756799,73835.19264353963,139.30826550773884,928.9103380682858,2089.087984442572,39951.99922090788,1215.175755837395,7522.208214844455,27.338310350677368,27675.830055794348,1206.9015900666598,2772.0116690157,3159.6987689628704,557.5895851513342,79024.53406024969,6256.320217264818,6711.299151455419,349.59835390410313,177998.93575374153,42.20953278688525,49.450122950819676,37.13733606557377,54.89017213114754,63.53399180327869,62.437352459016395,69.42945901639345,60.07162295081967,58.38703278688525,73.6662950819672,78.7114262295082,57.01544262295082,66.28017213114754,51.902778688524585,54.32216393442623,48.12540983606557,37.29087704918033,32.96006557377049,43.01340983606558,74.52809836065573,38.49654098360656,68.45248360655738,41.56395901639344,35.61232786885246,73.12345081967213,56.446,50.035008196721314,45.69563934426229,52.70095081967213,27.889999999999997,51.65627049180328,40.33045081967213,56.12791803278689,39.79973770491803,4.728451201893443,1.6893440201311476,0.0,1.0474265644262295,5.6232524034754094,0.738137370352459,2.583368958270492,5.928292332483607,8.990327615590164,4.404826303704918,14.496662297213115,8.604313608868852,1.6125269375983606,4.005404450950819,0.3397604350491803,1.6089881490409836,2.1874152800737705,10.920824446909837,25.824627022868853,6.138500712909836,1.1228029423934427,0.27186784293442634,2.3187774331393443,16.16556020942623,5.785502728827868,3.9514967921639346,26.24777375762295,1.1171344721393441,15.155051437213114,0.0,0.0,4.606783640901639,104.6809336347826,1910.69
2016-09,241.428,524.3405858,4395.373268,1040.1606860000002,693.9751455333334,1757.1494143333332,1477.966403,7391.403073333333,4511.440123333334,1533.5941125452055,729.1535943666667,4326.968462333333,1979.709083,793.0645844,748.6372532666667,1869.2394316666666,4617.663417333333,4039.316448,8435.144596,704.3837515,9152.489242333333,4317.290798333333,3244.636230333333,760.6426408,515.4382451333333,1941.031092,981.9413175666666,1487.7202673333334,988.7424315333334,1326.6833133333334,805.2017833,494.269466,649.4375777,786.0375871666668,3695.2894966666668,5.173333333333333,1.5110000000000001,5.280333333333333,5.216,2.061,4.788666666666667,2.3953333333333333,3.050333333333333,4.129333333333333,4.416333333333333,2.162,3.779,4.834666666666666,4.415666666666667,2.2243333333333335,3.7866666666666666,3.0436666666666667,2.1763333333333335,4.417666666666666,2.6416666666666666,2.058,2.451,6.273666666666667,7.103,5.543333333333333,2.1676666666666664,3.7816666666666667,4.783666666666667,4.642333333333333,4.414666666666667,6.787333333333334,6.565666666666667,4.522,2.2266666666666666,2722.658273022315,35482.87178614268,74127.44632280912,129.84960920510258,928.4900214942668,2120.5082901088617,43653.19676438406,1086.6050798753704,7568.535077764096,27.334470005355858,27877.3001981078,1212.9039168169006,2773.046927660029,3359.1597156249136,536.4124607950989,78489.78224606649,6269.4038514122885,6681.060751818388,346.4551851209054,177739.1391551024,42.17133333333334,49.592333333333336,37.07,55.07066666666667,63.425999999999995,62.431,69.42166666666667,60.022666666666666,58.45733333333334,73.65833333333333,78.69533333333334,57.00866666666666,66.38833333333334,51.85966666666666,54.32233333333333,48.1,37.117666666666665,32.955999999999996,43.029333333333334,74.522,38.51466666666666,68.38633333333334,41.468333333333334,35.623,73.12133333333334,56.415,49.967333333333336,45.376999999999995,52.66266666666667,27.879666666666665,51.686,40.318,56.08133333333333,39.79533333333333,4.778598322333334,1.7495847826666666,0.0,1.1356797973333332,5.639222013666666,0.7183362276666666,2.7244266553333336,5.859975541,9.334121144,4.735187215,14.06615927,8.667133360333333,1.6284499316666667,3.8681876969999998,0.308213065,1.9564528296666666,2.6197815806666664,11.224504487666668,25.82037039,6.455721274666667,1.0482125469999999,0.5733559290000001,2.4155452006666667,16.233781686666667,5.348178511333334,3.9786221746666666,27.48450201,1.1578637463333332,15.776359913333334,0.0,0.0,4.749032055333333,106.31848396956522,1914.82
2016-10,241.729,524.618254267213,4428.732023491803,1043.803324114754,697.6922907054645,1770.4115789234972,1482.4229066885246,7418.03170989071,4522.069815956284,1545.8392205589041,733.2057717846994,4349.538200693989,1987.8880604590165,803.0319706213114,757.1174008076503,1889.124329535519,4652.488309136612,4045.78362152459,8477.70187157377,703.1260492540983,9352.491650038251,4337.888717595628,3257.3961600054645,764.3050632508197,517.0036266579235,1925.1235130655737,994.812407263388,1495.469692169399,983.2743769677596,1334.0903307103827,801.0915580540983,498.36876608196724,647.145644290164,787.6919888142077,3676.537769535519,5.16243169398907,1.5060819672131147,5.277546448087432,5.202721311475409,2.0565737704918035,4.785060109289617,2.3940218579234975,3.0502513661202184,4.125071038251366,4.409857923497268,2.1575737704918034,3.7627704918032787,4.823437158469945,4.401486338797814,2.2183497267759567,3.7727322404371586,3.039568306010929,2.175513661202186,4.412338797814208,2.637814207650273,2.0567704918032788,2.451,6.268092896174863,7.098327868852459,5.538333333333333,2.1633224043715846,3.7760928961748634,4.778092896174863,4.637333333333333,4.408355191256831,6.77520218579235,6.558617486338798,4.517327868852459,2.225273224043716,2708.5840142594006,33649.60647831173,74410.27246403765,120.69607084771268,928.0832635194097,2150.9150375278514,47235.000838715845,962.1818450734113,7613.367525750846,27.330753542141494,28072.27130357243,1218.7126201235853,2774.048790864218,3552.1864382010845,515.9184694826131,77972.28049040532,6282.065432845324,6651.797784427712,343.4134088791011,177487.72309190323,42.13436612021858,49.729956284153005,37.00483606557377,55.245338797814206,63.32149180327868,62.42485245901639,69.41412568306012,59.97528961748634,58.52536612021858,73.65062841530055,78.67975956284154,57.002109289617486,66.49300546448087,51.817945355191256,54.322497267759566,48.075409836065575,36.950043715846995,32.95206557377049,43.044743169398906,74.51609836065575,38.53220765027322,68.32231693989071,41.37579234972677,35.63332786885246,73.11928415300547,56.385,49.90184153005465,45.068639344262294,52.6256174863388,27.869666666666664,51.71477049180328,40.30595081967213,56.03625136612022,39.79107103825137,4.827127793726776,1.8078822947978141,0.0,1.2210861517595628,5.654676475142076,0.6991738315191256,2.8609341041038254,5.793862516983607,9.666824558590163,5.054891322704918,13.649543437213115,8.727926668202185,1.6438592807650274,3.7353972899508197,0.2776833520491803,2.29270897220765,3.038200581240437,11.518388398076503,25.816251067868855,6.7627089150765025,0.9760282933934427,0.8651185929344265,2.509191427306011,16.299802471092896,4.924961526661202,4.004872544830601,28.681335802622947,1.1972791729726775,16.377626180546446,0.0,0.0,4.886691811234973,107.9032101,1882.14
2016-11,241.353,524.9051783499999,4463.2027375,1047.5673835,701.5333407166668,1784.1158156666665,1487.0279605,7445.547967666666,4533.053831666667,1558.492498839726,737.3930217833333,4372.8602636666665,1996.3396705,813.33160305,765.8802199333334,1909.6720573333334,4688.474030666667,4052.4663674999997,8521.677722999999,701.8264236,9559.160804666668,4359.173234166667,3270.5814206666664,768.08956645,518.6211875666667,1908.6856815,1008.1125332833333,1503.4774311666665,977.6240539166666,1341.7442486666666,796.8443253,502.6047095,644.7773131,789.4015371833334,3657.1609848333337,5.151166666666667,1.5010000000000001,5.274666666666667,5.189,2.052,4.781333333333333,2.392666666666667,3.0501666666666667,4.120666666666667,4.4031666666666665,2.153,3.746,4.811833333333333,4.386833333333333,2.2121666666666666,3.7583333333333333,3.0353333333333334,2.1746666666666665,4.406833333333333,2.6338333333333335,2.0555,2.451,6.262333333333333,7.0935,5.533166666666666,2.1588333333333334,3.7703333333333333,4.772333333333333,4.6321666666666665,4.401833333333333,6.762666666666667,6.551333333333333,4.5125,2.2238333333333333,2694.0406135377225,31755.23232688642,74702.52614330714,111.23741454507643,927.6629469453908,2182.3353431941405,50936.19838219203,833.6111691113867,7659.694388670487,27.326913196819984,28273.741445885884,1224.7149468738262,2775.0840495085467,3751.6473848631276,494.74134512637784,77437.52867622212,6295.149066992794,6621.559384790681,340.2702400959033,177227.9264932641,42.09616666666667,49.872166666666665,36.9375,55.42583333333333,63.213499999999996,62.4185,69.40633333333334,59.92633333333333,58.595666666666666,73.64266666666666,78.66366666666667,56.995333333333335,66.60116666666666,51.77483333333333,54.32266666666666,48.05,36.776833333333336,32.948,43.06066666666667,74.51,38.550333333333334,68.25616666666667,41.280166666666666,35.644,73.11716666666666,56.354,49.83416666666667,44.75,52.58733333333333,27.859333333333332,51.744499999999995,40.293499999999995,55.98966666666667,39.78666666666666,4.877274914166667,1.8681230573333334,0.0,1.3093393846666668,5.670646085333333,0.6793726888333333,3.0019918011666666,5.7255457255,10.010618087,5.385252233999999,13.21904041,8.790746419666666,1.6597822748333333,3.598180536,0.24613598199999998,2.640173652833333,3.4705668818333333,11.822068438833334,25.811994435000003,7.079929476833333,0.9014378980000001,1.1666066790000003,2.6059591948333334,16.36802394833333,4.487637309166667,4.031997927333333,29.918064055,1.2380084471666666,16.998934656666666,0.0,0.0,5.028940225666667,110.05624198043478,1902.04
2016-12,241.432,525.1828468172131,4496.561492991804,1051.2100216147542,705.2504858887978,1797.3779802568306,1491.4844641885245,7472.176604224043,4543.683524289618,1570.7376068534247,741.4451992013661,4395.430002027322,2004.5186479590163,823.2989892713115,774.360367474317,1929.556955202186,4723.298922469946,4058.93354102459,8564.234998573771,700.5687213540983,9759.163212371586,4379.771153428961,3283.3413503387974,771.7519889008197,520.1865690912568,1892.7781025655738,1020.9836229800546,1511.2268560027321,972.1559993510929,1349.1512660437159,792.7341000540983,506.7040095819672,642.485379690164,791.0559388308743,3638.409257702186,5.140265027322404,1.496081967213115,5.271879781420765,5.17572131147541,2.0475737704918036,4.7777267759562845,2.3913551912568307,3.050084699453552,4.116404371584699,4.396691256830601,2.1485737704918035,3.729770491803279,4.800603825136612,4.37265300546448,2.2061830601092898,3.7443989071038253,3.031234972677596,2.173846994535519,4.401505464480874,2.62998087431694,2.054270491803279,2.451,6.2567595628415305,7.088827868852459,5.5281666666666665,2.154489071038251,3.76475956284153,4.76675956284153,4.627166666666667,4.395521857923497,6.750535519125683,6.5442841530054645,4.507827868852459,2.2224398907103824,2679.966354774808,29921.967019055475,74985.35228453568,102.08387618768651,927.2561889705337,2212.74209061313,54518.00245652381,709.1879343094274,7704.5268366572345,27.323196733605617,28468.712551350516,1230.5236501805107,2776.0859127127364,3944.6741074392985,474.247353813892,76920.02692056095,6307.810648425831,6592.296417400006,337.22846385409906,176976.51043006495,42.05919945355191,50.00978961748634,36.87233606557377,55.600505464480875,63.108991803278684,62.41235245901639,69.39879234972678,59.878956284153006,58.663699453551914,73.63496174863387,78.64809289617487,56.98877595628415,66.7058387978142,51.73311202185792,54.322830601092896,48.02540983606557,36.60921038251366,32.94406557377049,43.07607650273224,74.50409836065575,38.56787431693989,68.19215027322404,41.187625683060105,35.654327868852455,73.1151174863388,56.324,49.76867486338798,44.44163934426229,52.550284153005464,27.84933333333333,51.773270491803274,40.28145081967213,55.94458469945356,39.7824043715847,4.9258043855601095,1.9264205694644807,0.0,1.3947457390928961,5.686100546808743,0.6602102926857923,3.1384992499371585,5.659432701483607,10.343321501590163,5.704956341704918,12.802424577213115,8.851539727535519,1.6751916239316942,3.4653901289508195,0.2156062690491803,2.976429795374317,3.8889858824071037,12.11595234924317,25.807875112868853,7.3869171172431685,0.8292536443934426,1.4583693429344262,2.6996054214726777,16.43404473275956,4.064420324494535,4.058248297497268,31.11489784762295,1.2774238738060109,17.600200923879783,0.0,0.0,5.166599981568306,112.13982121956522,1944.67
2017-01,242.839,525.4697709,4531.032207,1054.974081,709.0915359,1811.082217,1496.089518,7499.692862,4554.66754,1583.3908851342467,745.6324492,4418.752065,2012.970258,833.5986217,783.1231866,1950.104683,4759.284644,4065.616287,8608.21085,699.2690957,9965.832367,4401.05567,3296.526611,775.5364921,521.80413,1876.340271,1034.283749,1519.234595,966.5056763,1356.805184,788.4868673,510.939953,640.1170485,792.7654872,3619.032473,5.129,1.491,5.269,5.162,2.043,4.774,2.39,3.05,4.112,4.39,2.144,3.713,4.789,4.358,2.2,3.73,3.027,2.173,4.396,2.626,2.053,2.451,6.251,7.084,5.523,2.15,3.759,4.761,4.622,4.389,6.738,6.537,4.503,2.221,2665.42295405313,28027.59286763017,75277.60596380518,92.62521988505027,926.8358723965147,2244.1623962794197,58219.2,580.6172583474029,7750.853699576877,27.319356388284106,28670.182693663966,1236.5259769307515,2777.121171357065,4144.135054101342,453.07022945765675,76385.27510637775,6320.894282573301,6562.058017762975,334.0852950709013,176716.71383142582,42.021,50.152,36.805,55.781,63.001,62.406,69.391,59.83,58.734,73.627,78.632,56.982,66.814,51.69,54.323,48.0,36.436,32.94,43.092,74.498,38.586,68.126,41.092,35.665,73.113,56.293,49.701,44.123,52.512,27.839,51.803,40.269,55.898,39.778,4.975951506,1.986661332,0.04326485599999996,1.482998972,5.702070157,0.64040915,3.2795569470000006,5.59111591,10.68711503,6.035317253,12.37192155,8.914359479,1.691114618,3.328173375,0.18405889899999994,3.323894476,4.321352183,12.41963239,25.80361848,7.704137679,0.754663249,1.759857429,2.796373189,16.50226621,3.627096107,4.08537368,32.3516261,1.318153148,18.2215094,0.0,0.0,5.308848396,114.2928531,1992.75
